label,url,hostname,length_of_fqdn,replica_in_fqdn,in_top_one_million,num_of_currencies_seen,num_of_duplicate_prices_seen,percent_savings,contain_emails,large_iframes,china_registered,under_a_year,under_a_year_dummy,china_registered_dummy
0,https://www.jhsport.com.tw/,www.jhsport.com.tw,18,0,0,1.0,4.0,1.0,0,0,0,0,1,1
0,http://www.funsport.com.tw/v2/official,www.funsport.com.tw,19,0,0,1.0,2.0,0.175,0,0,0,0,0,1
0,http://www.well-come.com.tw/v2/official,www.well-come.com.tw,20,0,0,1.0,2.0,0.22304832713754646,0,0,0,0,1,1
0,http://www.x-bike.com.tw/,www.x-bike.com.tw,17,0,0,1.0,23.0,0.8382352941176471,0,0,0,0,0,1
0,http://www.fitnessdigital.com.tw/Default.aspx,www.fitnessdigital.com.tw,25,0,0,1.0,1.0,0.2386147333731072,0,0,0,0,1,1
0,https://www.pump306.co/,www.pump306.co,14,1,0,1.0,8.0,0.0,0,0,0,0,1,1
0,http://www.aplusbio.com/,www.aplusbio.com,16,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.aplusbio.com/index.php?lg=T,www.aplusbio.com,16,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.fly-sport.com.tw/,www.fly-sport.com.tw,20,0,0,1.0,1.0,0.0,0,0,0,0,1,1
0,https://www.thenorthface.com.tw/v2/official,www.thenorthface.com.tw,23,0,0,1.0,9.0,0.9375,0,0,0,0,0,1
0,http://shop.polarstar.tw/v2/official,shop.polarstar.tw,17,0,0,1.0,2.0,1.0,0,0,0,0,0,1
0,http://www.metroasis.com.tw/,www.metroasis.com.tw,20,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.metroasis.com.tw/main.php,www.metroasis.com.tw,20,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.sc.com.tw/,www.sc.com.tw,13,0,0,1.0,4.0,0.2864583333333333,0,0,0,0,1,1
0,http://www.ukuleletaiwan.com/,www.ukuleletaiwan.com,21,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,https://forum.gamer.com.tw/,forum.gamer.com.tw,18,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,https://www.kinstar.com.tw/,www.kinstar.com.tw,18,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,https://ysolife.com/,ysolife.com,11,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,https://www.taaze.tw/,www.taaze.tw,12,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://www.taaze.tw/index.html,www.taaze.tw,12,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://www.kingstone.com.tw/,www.kingstone.com.tw,20,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.cite.com.tw/,www.cite.com.tw,15,0,0,1.0,1.0,0.9159663865546218,0,0,0,0,1,1
0,http://www.readingtimes.com.tw/,www.readingtimes.com.tw,23,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.readingtimes.com.tw/ReadingTimes/default.aspx,www.readingtimes.com.tw,23,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.mackids.com.tw/,www.mackids.com.tw,18,0,0,1.0,1.0,0.25,0,0,0,0,0,1
0,http://www.srbook.com.tw/,www.srbook.com.tw,17,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.public.com.tw/,www.public.com.tw,17,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://www.spbook.com.tw/,www.spbook.com.tw,17,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,https://www.myefuhouse.com/,www.myefuhouse.com,18,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.muji.com/,www.muji.com,12,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.yc8899.com.tw/,www.yc8899.com.tw,17,0,0,1.0,6.0,0.10714285714285714,0,0,0,0,1,1
0,https://www.chuyu-culture.com/,www.chuyu-culture.com,21,0,0,1.0,6.0,0.10714285714285714,0,0,0,0,0,0
0,https://www.pcone.com.tw/,www.pcone.com.tw,16,0,0,1.0,3.0,0.9597132471728594,0,0,0,0,0,1
0,https://m.pcone.com.tw/,m.pcone.com.tw,14,0,0,1.0,3.0,0.9597132471728594,0,0,0,0,1,1
0,https://www.9x9.tw/,www.9x9.tw,10,0,0,1.0,1.0,1.0,0,0,0,0,0,1
0,http://www.gwt.com.tw/,www.gwt.com.tw,14,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,https://www.acer.com/worldwide/selection.html,www.acer.com,12,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,https://www.acer.com/ac/en/US/content/home,www.acer.com,12,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,https://www.asus.com/tw/,www.asus.com,12,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,https://www.apple.com/,www.apple.com,13,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.amai.tw/v2/official,www.amai.tw,11,0,0,1.0,62.0,1.0,0,0,0,0,0,1
0,http://www.anns.tw/v2/official,www.anns.tw,11,0,0,1.0,6.0,0.900423729,0,0,0,0,0,1
0,https://www.aluxediamond.com/tw/,www.aluxediamond.com,20,0,0,1.0,1.0,0.0,0,0,0,0,0,0
0,http://sarah142000.pixnet.net/blog,sarah142000.pixnet.net,22,1,0,0.0,0.0,0.0,0,1,0,0,0,0
0,http://www.as-eweb.com/,www.as-eweb.com,15,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.arnoldpalmer-bag.com/,www.arnoldpalmer-bag.com,24,0,0,0.0,0.0,0.0,0,0,0,1,0,0
0,http://www.bobsonjeans.com.tw/,www.bobsonjeans.com.tw,22,0,0,0.0,0.0,0.0,0,1,0,0,0,1
0,https://www.bossini.com.tw/,www.bossini.com.tw,18,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.bfw.com.tw/,www.bfw.com.tw,14,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.bioessence.com.tw/,www.bioessence.com.tw,21,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,https://www.braun.tw/zh-tw,www.braun.tw,12,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.bigtrain.tw/v2/official,www.bigtrain.tw,15,0,0,1.0,23.0,0.0,0,0,0,0,0,1
0,http://www.beartwo.com.tw/,www.beartwo.com.tw,18,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.btu.com.tw/,www.btu.com.tw,14,0,0,1.0,2.0,0.0,0,0,0,0,1,1
0,http://www.bonniehouse.com.tw/,www.bonniehouse.com.tw,22,0,0,0.0,0.0,0.0,0,1,0,0,0,1
0,http://www.books.com.tw/,www.books.com.tw,16,0,0,1.0,2.0,0.574576271,0,0,0,0,1,1
0,http://www.brita.tw/brita/tw-tw/cms/cpd.grid,www.brita.tw,12,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.chicchoc.com.tw/,www.chicchoc.com.tw,19,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.chicchoc.com.tw/ch/index.aspx,www.chicchoc.com.tw,19,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.citizenwatch.com.tw/mobile/,www.citizenwatch.com.tw,23,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://taiwan.coach.com/top/CSfTop.jsp,taiwan.coach.com,16,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://taiwan.coach.com/top/CSfTop.jsp,taiwan.coach.com,16,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.combi.com.tw/,www.combi.com.tw,16,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://shop.cookpot.com.tw/,shop.cookpot.com.tw,19,0,0,0.0,0.0,0.0,1,0,0,0,1,1
0,https://www.columbiasportswear.hk/,www.columbiasportswear.hk,25,0,0,1.0,1.0,0.9090495679999999,0,0,0,0,1,1
0,http://m.clarisonic.com.tw/clarisonic/mobile/index.aspx,m.clarisonic.com.tw,19,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.crocs.com.tw/,www.crocs.com.tw,16,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.crocs.com.tw/,www.crocs.com.tw,16,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.canon.com.tw/,www.canon.com.tw,16,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://www.dr-hsieh.com/,www.dr-hsieh.com,16,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://www.dyson.tw/,www.dyson.tw,12,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://ci-labo.com.tw/,ci-labo.com.tw,14,0,0,1.0,2.0,0.213483146,0,0,0,0,1,1
0,http://www.drcink.com.tw/,www.drcink.com.tw,17,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.drcink.com.tw/App/Shop/Default.aspx,www.drcink.com.tw,17,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,https://www.easyshop.com.tw/,www.easyshop.com.tw,19,0,0,0.0,0.0,0.0,0,1,0,0,0,1
0,https://www.easyshop.com.tw/,www.easyshop.com.tw,19,0,0,0.0,0.0,0.0,0,1,0,0,1,1
0,https://www.esteelauder.com.tw/,www.esteelauder.com.tw,22,0,0,1.0,1.0,0.0,0,0,0,0,0,1
0,http://www.stripe-club.com.tw/v2/official,www.stripe-club.com.tw,22,0,0,1.0,19.0,0.615,0,0,0,0,1,1
0,http://www.elle.com/,www.elle.com,12,0,0,1.0,2.0,0.0,0,1,0,0,0,0
0,https://hk.ecco.com/,hk.ecco.com,11,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.elledecor.com/,www.elledecor.com,17,0,0,1.0,1.0,0.0,0,0,0,0,0,0
0,http://www.febico.com.tw/,www.febico.com.tw,17,0,0,0.0,0.0,0.0,0,1,0,0,1,1
0,http://www.fila.com.tw/,www.fila.com.tw,15,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.fossil-asia.com/zh/tw.html,www.fossil-asia.com,19,0,0,0.0,0.0,0.0,1,0,0,0,0,1
0,https://gopro.com/,gopro.com,9,0,1,0.0,0.0,0.0,0,0,0,0,0,0
0,https://gopro.com/,gopro.com,9,0,1,0.31927710800000003,1.63253012,0.140425675,0,0,0,0,0,1
0,http://www.garnier.com.tw/,www.garnier.com.tw,18,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.gozo.com.tw/,www.gozo.com.tw,15,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.garmin.com.tw/,www.garmin.com.tw,17,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://www.giantcyclingworld.com/,www.giantcyclingworld.com,25,0,0,1.0,3.0,0.144927536,0,0,0,0,0,0
0,http://www.geox.com/en/,www.geox.com,12,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,https://www.georgeshoes.taipei/,www.georgeshoes.taipei,22,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,https://www.gnc.com.tw/,www.gnc.com.tw,14,0,0,1.0,2.0,0.296984925,0,0,0,0,0,1
0,https://www.genquo.com/,www.genquo.com,14,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.giordano.com/TW/zh-CHT/,www.giordano.com,16,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.giordano.com/TW/zh-CHT/,www.giordano.com,16,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.htc.com/tw/,www.htc.com,11,0,0,0.0,0.0,0.0,0,1,0,0,0,0
0,http://xn--rht299kicd.tw/,xn--rht299kicd.tw,17,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://hedgren.com/,hedgren.com,11,0,1,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.hannfort.com/v2/official,www.hannfort.com,16,0,0,1.0,9.0,0.565789474,0,0,1,0,0,0
0,https://www.trplus.com.tw/,www.trplus.com.tw,17,0,0,1.0,4.0,0.0,0,0,0,1,0,1
0,http://www.hushpuppies.com.tw/,www.hushpuppies.com.tw,22,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.hushpuppies.com.tw/Web/Index.aspx,www.hushpuppies.com.tw,22,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://www.mayoclinic.org/,www.mayoclinic.org,18,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.innisfree.com/tw/en/,www.innisfree.com,17,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.innisfree.com/tw/en/main/index.do,www.innisfree.com,17,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://www.jeep.com/,www.jeep.com,12,0,0,1.0,1.0,0.911766917,0,0,0,0,0,0
0,https://www.justherb.com.tw/,www.justherb.com.tw,19,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.johnsonfitness.com.tw/,www.johnsonfitness.com.tw,25,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://q92hv.iheart.com/,q92hv.iheart.com,16,0,0,1.0,1.0,0.977,0,1,0,0,0,0
0,https://www.jw.org/en/,www.jw.org,10,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.keywear.com.tw/,www.keywear.com.tw,18,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,https://www.kipling.com.tw/,www.kipling.com.tw,18,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.ladyparis.com.tw/,www.ladyparis.com.tw,20,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.liuli.com.tw/,www.liuli.com.tw,16,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.locknlockmall.com.tw/,www.locknlockmall.com.tw,24,0,0,1.0,2.0,0.255627814,0,0,0,0,1,1
0,https://www.myladies.com.tw/,www.myladies.com.tw,19,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://www.littlemoni.com.tw/,www.littlemoni.com.tw,21,0,0,1.0,3.0,0.200803213,0,0,0,0,1,1
0,https://www.littlemoni.com.tw/,www.littlemoni.com.tw,21,0,0,1.0,3.0,0.200803213,0,0,0,0,0,1
0,https://www.littlemoni.com.tw/,www.littlemoni.com.tw,21,0,0,1.0,3.0,0.200803213,0,0,0,0,1,1
0,https://www.littlemoni.com.tw/,www.littlemoni.com.tw,21,0,0,1.0,3.0,0.200803213,0,0,0,0,0,1
0,https://www.littlemoni.com.tw/,www.littlemoni.com.tw,21,0,0,1.0,3.0,0.200803213,0,0,0,0,1,1
0,https://www.littlemoni.com.tw/,www.littlemoni.com.tw,21,0,0,1.0,3.0,0.200803213,0,0,0,0,0,1
0,https://www.littlemoni.com.tw/,www.littlemoni.com.tw,21,0,0,1.0,3.0,0.200803213,0,0,0,0,1,1
0,https://tw.loccitane.com/,tw.loccitane.com,16,0,0,1.0,6.0,0.830645161,0,0,0,0,0,0
0,http://www.lanew.com.tw/,www.lanew.com.tw,16,0,0,0.0,0.0,0.0,0,1,0,0,1,1
0,https://www.lrp.com.tw/,www.lrp.com.tw,14,0,0,1.0,5.0,0.04,0,0,0,0,0,1
0,https://www.logitech.com/zh-tw,www.logitech.com,16,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,https://www.lorealparis.com.tw/,www.lorealparis.com.tw,22,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.laneige.com/tw/zh/main.html,www.laneige.com,15,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.linliwedding.com/,www.linliwedding.com,20,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://leejeans-ap.com/,leejeans-ap.com,15,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.loreal.com.tw/,www.loreal.com.tw,17,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.lancome.com.tw/,www.lancome.com.tw,18,0,0,1.0,1.0,0.5693430660000001,0,0,0,0,1,1
0,http://shopping.payeasy.com.tw/,shopping.payeasy.com.tw,23,0,0,0.0,0.0,0.0,0,1,0,0,0,1
0,http://shop.myvega.com.tw/v2/official,shop.myvega.com.tw,18,0,0,1.0,14.0,1.0,0,0,0,0,1,1
0,https://www.omimibra.com/,www.omimibra.com,16,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.minibambini.com.tw/,www.minibambini.com.tw,22,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,https://www.maybelline.com.tw/,www.maybelline.com.tw,21,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://tw.msi.com/,tw.msi.com,10,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,https://www.etmall.com.tw/,www.etmall.com.tw,17,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://www.mamypoko.com.tw/,www.mamypoko.com.tw,19,0,0,0.0,0.0,0.0,0,1,0,0,1,1
0,http://100mountain.com/,100mountain.com,15,1,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://100mountain.com/shop/,100mountain.com,15,1,0,0.0,0.0,0.0,0,0,0,0,0,0
0,https://www.mtgshop.tw/,www.mtgshop.tw,14,0,0,1.0,1.0,0.77962963,0,0,0,0,1,1
0,http://www.nacnac.com.tw/,www.nacnac.com.tw,17,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,https://www.naturesgate.com.tw/,www.naturesgate.com.tw,22,0,0,1.0,4.0,0.564564565,0,0,0,0,1,1
0,https://www.neogence.com.tw/,www.neogence.com.tw,19,0,0,1.0,3.0,1.0,0,0,0,0,1,1
0,https://www.neutrogena.com.tw/,www.neutrogena.com.tw,21,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.nubra.com.tw/,www.nubra.com.tw,16,0,0,1.0,1.0,0.0,0,0,0,0,1,1
0,https://www.neoshop.com.tw/,www.neoshop.com.tw,18,0,0,1.0,1.0,0.42157894700000004,0,0,0,0,0,1
0,https://www.nowfoods.com.tw/,www.nowfoods.com.tw,19,0,0,1.0,2.0,0.5,0,0,0,0,1,1
0,http://www.naruko.com.tw/shop/index.php,www.naruko.com.tw,17,0,0,1.0,2.0,0.77443609,0,1,0,0,0,1
0,http://www.naturally-jojo.com/,www.naturally-jojo.com,22,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,https://www.dolce-gusto.com.tw/,www.dolce-gusto.com.tw,22,0,0,1.0,1.0,0.0,0,0,0,0,0,1
0,https://www.nativeshoes.com/,www.nativeshoes.com,19,0,0,0.0,0.0,0.0,1,0,0,0,0,1
0,https://www.newbalance.com.tw/,www.newbalance.com.tw,21,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,http://www.opi-nail.com.tw/,www.opi-nail.com.tw,19,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,http://www.ohoh-mini.com/,www.ohoh-mini.com,17,0,0,0.31927710800000003,1.63253012,0.140425675,0,0,0,0,0,0
0,http://www.watsons.com.tw/,www.watsons.com.tw,18,0,0,1.0,1.0,0.955555556,0,0,0,0,1,1
0,https://www.osim.com.tw/,www.osim.com.tw,15,0,0,0.0,0.0,0.0,0,0,0,0,0,1
0,https://www.oneteaspoon.com.au/,www.oneteaspoon.com.au,22,0,0,1.0,14.0,1.0,0,0,0,0,1,1
0,https://www.panasonic.com/tw/,www.panasonic.com,17,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,https://www.philips.com.tw/,www.philips.com.tw,18,0,0,0.0,0.0,0.0,0,0,0,0,1,1
0,https://www.pixystyle.com/,www.pixystyle.com,17,0,0,0.0,0.0,0.0,0,0,0,0,0,0
0,http://www.palmerstaiwan.com.tw/,www.palmerstaiwan.com.tw,24,0,0,0.0,0.0,0.0,0,1,0,0,1,1
0,http://www.playboytw.com/,www.playboytw.com,17,0,0,0.0,0.0,0.0,0,1,0,0,0,0
0,http://www.privatestructure.com.tw/,www.privatestructure.com.tw,27,0,0,1.0,2.0,0.0,0,1,0,0,1,1
0,http://shop.passionata.com.tw/v2/official,shop.passionata.com.tw,22,0,0,1.0,2.0,1.0,0,0,0,0,1,1
0,http://us.puma.com/en_US/sorry?url=%2F&uuid=596c56d0-fa66-11e7-b542-5ff2a42fc744&vid=,us.puma.com,11,0,0,1.0,1.0,0.0,0,0,0,0,0,0
0,http://tw.memebox.com/v2/official,tw.memebox.com,14,0,0,1.0,3.0,1.0,0,0,0,0,1,1
